,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
2197,198940,KR7198940009,한주라이트메탈,KOSDAQ,중견기업부,2425,1,210,9.48,2215,2800,2170,2359796,5942323060,47131851375,19435815,KSQ
2198,002290,KR7002290005,삼일기업공사,KOSDAQ,중견기업부,3800,1,125,3.4,3690,3800,3690,120605,450998015,47120000000,12400000,KSQ
2199,278990,KR7278990007,EMB,KONEX,일반기업부,9800,2,-190,-1.9,9990,10000,9500,1224,11927600,47055493800,4801581,KNX
2200,058450,KR7058450008,엔터파트너즈,KOSDAQ,중견기업부,3925,2,-735,-15.77,4620,4620,3395,1107064,4176650165,46907141200,11950864,KSQ
2201,005670,KR7005670005,푸드웰,KOSDAQ,중견기업부,4690,1,45,0.97,4645,4690,4645,3179,14833585,46900000000,10000000,KSQ
2202,046310,KR7046310009,백금T&A,KOSDAQ,중견기업부,2850,1,55,1.97,2795,2875,2780,131142,371880715,46793126850,16418641,KSQ
2203,187220,KR7187220009,디티앤씨,KOSDAQ,벤처기업부,4000,1,275,7.38,3725,4370,3705,1778212,7303230715,46792084000,11698021,KSQ
2204,007770,KR7007770001,한일화학,KOSDAQ,중견기업부,13300,1,80,0.61,13220,13450,13220,3802,50690310,46683000000,3510000,KSQ
2205,210120,KR7210120002,빅텐츠,KOSDAQ,중견기업부,14800,2,-100,-0.67,14810,14900,14400,8376,123023230,46540228000,3144610,KSQ
2206,088290,KR7088290002,이원컴포텍,KOSDAQ,중견기업부,1520,2,-15,-0.98,1577,1577,1510,32515,49373288,46498218160,30590933,KSQ
2207,351320,KR7351320007,에스에이티이엔지,KOSDAQ,벤처기업부,2110,2,-40,-1.86,2150,2150,2075,12201,25844660,46453519460,22015886,KSQ
2208,228340,KR7228340006,동양파일,KOSDAQ,우량기업부,2320,1,30,1.31,2290,2320,2265,19645,45005710,46400000000,20000000,KSQ
2209,085910,KR7085910008,네오티스,KOSDAQ,중견기업부,3325,3,0,0.0,3325,3340,3310,25268,84013615,46333269850,13934818,KSQ
2210,072130,KR7072130008,유엔젤,KOSPI,,3510,1,10,0.29,3500,3570,3430,26466,93125575,46316043540,13195454,STK
2211,089150,KR7089150007,케이씨티,KOSDAQ,중견기업부,2695,1,5,0.19,2655,2720,2655,3699,9943210,46219250000,17150000,KSQ
2212,045340,KR7045340007,토탈소프트,KOSDAQ,벤처기업부,5400,1,120,2.27,5280,5450,5140,49935,267610410,46213416000,8558040,KSQ
2213,032960,KR7032960007,동일기연,KOSDAQ,중견기업부,11580,2,-120,-1.03,11710,11710,11530,5010,58017730,46161620340,3986323,KSQ
2214,332370,KR7332370006,아이디피,KOSDAQ,중견기업부,3475,1,35,1.02,3470,3475,3445,4244,14720010,46126197850,13273726,KSQ
2215,290270,KR7290270008,휴네시온,KOSDAQ,벤처기업부,4790,2,-65,-1.34,4855,4855,4720,51123,244572640,46020748880,9607672,KSQ
2216,036690,KR7036690006,코맥스,KOSDAQ,관리종목(소속부없음),2885,0,0,0.0,0,0,0,0,0,45885746130,15904938,KSQ
2217,193250,KR7193250008,링크드,KOSDAQ,중견기업부,723,1,14,1.97,709,730,705,78718,56139016,45782801571,63323377,KSQ
2218,448740,KR7448740001,삼성스팩8호,KOSDAQ,SPAC(소속부없음),9810,1,10,0.1,9780,9810,9780,3659,35845300,45753840000,4664000,KSQ
2219,290120,KR7290120005,DH오토리드,KOSDAQ,우량기업부,2945,2,-35,-1.17,2980,2995,2910,6518,19187870,45692081410,15515138,KSQ
2220,078590,KR7078590007,휴림에이텍,KOSDAQ,중견기업부,842,1,5,0.6,841,850,837,104451,87953127,45645105438,54210339,KSQ
2221,378800,KR7378800007,샤페론,KOSDAQ,기술성장기업부,1975,2,-2,-0.1,1977,1985,1945,68686,134925975,45565286225,23071031,KSQ
2222,051780,KR7051780005,큐로홀딩스,KOSDAQ,중견기업부,334,1,10,3.09,324,334,324,333859,110351002,45565098300,136422450,KSQ
2223,357880,KR7357880004,비트나인,KOSDAQ,기술성장기업부,4360,1,50,1.16,4335,4465,4280,70386,309795580,45535648160,10443956,KSQ
2224,219550,KR7219550001,디와이디,KOSDAQ,중견기업부,774,2,-3,-0.39,778,794,765,564913,437748612,45489161898,58771527,KSQ
2225,290660,KR7290660000,네오펙트,KOSDAQ,기술성장기업부,1173,2,-11,-0.93,1170,1184,1162,67536,78926628,45335227734,38648958,KSQ
2226,203450,KR7203450002,유니온커뮤니티,KOSDAQ,벤처기업부,3220,1,10,0.31,3210,3245,3200,25875,83216790,45334402540,14079007,KSQ
2227,429270,KR7429270002,시지트로닉스,KOSDAQ,기술성장기업부,10040,2,-320,-3.09,10360,10380,9990,34712,351500220,45242750000,4506250,KSQ
2228,023150,KR7023150006,MH에탄올,KOSPI,,6130,2,-30,-0.49,6130,6290,6070,10814,66334840,45230364380,7378526,STK
2229,036000,KR7036000008,예림당,KOSDAQ,중견기업부,1960,1,35,1.82,1940,1963,1918,12135,23641080,45147182920,23034277,KSQ
2230,229000,KR7229000005,젠큐릭스,KOSDAQ,기술성장기업부,3120,2,-30,-0.95,3140,3170,3105,25930,80992905,45065295600,14444005,KSQ
2231,153460,KR7153460001,네이블,KOSDAQ,벤처기업부,6880,1,50,0.73,6900,6900,6800,168,1151300,44926496320,6530014,KSQ
2232,221840,KR7221840002,하이즈항공,KOSDAQ,중견기업부,2400,1,15,0.63,2385,2450,2360,8520,20464120,44881346400,18700561,KSQ
2233,012280,KR7012280004,영화금속,KOSPI,,868,1,2,0.23,866,875,866,68577,59584565,44844790340,51664505,STK
2234,130500,KR7130500002,GH신소재,KOSDAQ,우량기업부,3080,2,-50,-1.6,3180,3210,3005,101619,317014365,44798760160,14545052,KSQ
2235,356890,KR7356890004,싸이버원,KOSDAQ,벤처기업부,9350,0,0,0.0,0,0,0,0,0,44567055500,4766530,KSQ
2236,054300,KR7054300009,팬스타엔터프라이즈,KOSDAQ,벤처기업부,665,1,6,0.91,663,671,655,16666,11016739,44545620175,66985895,KSQ
2237,297570,KR7297570004,알로이스,KOSDAQ,벤처기업부,1286,1,4,0.31,1281,1289,1278,13549,17401897,44522886348,34621218,KSQ
2238,033790,KR7033790007,스카이문스테크놀로지,KOSDAQ,중견기업부,2600,4,600,30.0,2600,2600,2600,149078,387602800,44504460000,17117100,KSQ
2239,072950,KR7072950009,빛샘전자,KOSDAQ,우량기업부,5520,2,-60,-1.08,5610,5610,5460,47002,259152940,44450407200,8052610,KSQ
2240,002420,KR7002420008,세기상사,KOSPI,,7980,2,-170,-2.09,8150,8280,7740,30780,248000790,44359607040,5558848,STK
2241,000215,KR7000211003,DL우,KOSPI,,26300,3,0,0.0,26300,26500,26250,46,1211450,44344824500,1686115,STK
2242,331520,KR7331520007,밸로프,KOSDAQ,중견기업부,871,1,26,3.08,863,871,848,190946,164661378,44302883690,50864390,KSQ
2243,286750,KR7286750005,나노브릭,KOSDAQ,기술성장기업부,2140,1,20,0.94,2115,2265,2075,306191,666809870,44286356260,20694559,KSQ
2244,184230,KR7184230001,SGA솔루션즈,KOSDAQ,벤처기업부,705,1,4,0.57,701,712,699,55968,39355165,44132408505,62599161,KSQ
2245,006125,KR7006121008,SK디스커버리우,KOSPI,,32400,1,150,0.47,32000,32600,32000,2990,96777200,44013942000,1358455,STK
2246,114450,KR7114450000,그린생명과학,KOSDAQ,중견기업부,2200,1,15,0.69,2165,2245,2165,38902,86363055,44000000000,20000000,KSQ
2247,006200,KR7006200000,한국전자홀딩스,KOSPI,,938,2,-2,-0.21,930,940,930,35284,32971311,43901341568,46803136,STK
2248,065170,KR7065170003,비엘팜텍,KOSDAQ,중견기업부,493,2,-1,-0.2,496,522,490,504849,253984333,43862485587,88970559,KSQ
2249,021040,KR7021040001,대호특수강,KOSDAQ,중견기업부,4040,1,10,0.25,4025,4040,4025,1842,7432555,43843643480,10852387,KSQ
2250,038950,KR7038950002,파인디지털,KOSDAQ,중견기업부,4290,2,-5,-0.12,4295,4330,4275,2266,9731385,43804181850,10210765,KSQ
2251,238200,KR7238200000,비피도,KOSDAQ,기술성장기업부,5350,2,-20,-0.37,5370,5420,5300,15806,84598450,43763000000,8180000,KSQ
2252,131220,KR7131220006,대한과학,KOSDAQ,벤처기업부,5860,2,-70,-1.18,5920,5920,5850,7302,42825320,43683311400,7454490,KSQ
2253,010770,KR7010770006,평화홀딩스,KOSPI,,2985,2,-15,-0.5,3000,3000,2980,6696,20011865,43657016010,14625466,STK
2254,006570,KR7006570006,대림통상,KOSPI,,2865,2,-45,-1.55,2895,2910,2860,4073,11721485,43619625000,15225000,STK
2255,053950,KR7053950002,경남제약,KOSDAQ,중견기업부,1224,2,-11,-0.89,1230,1240,1214,210243,257779512,43566324048,35593402,KSQ
2256,263020,KR7263020000,디케이앤디,KOSDAQ,벤처기업부,2890,1,40,1.4,2850,2895,2850,35635,102076475,43551811590,15069831,KSQ
2257,221800,KR7221800006,유투바이오,KOSDAQ,기술성장기업부,3850,1,5,0.13,3840,3955,3830,11080,42755160,43455704600,11287196,KSQ
2258,065500,KR7065500001,오리엔트정공,KOSDAQ,중견기업부,1366,2,-11,-0.8,1377,1386,1356,81833,111862198,43360817792,31742912,KSQ
2259,032750,KR7032750002,삼진,KOSDAQ,우량기업부,4800,2,-55,-1.13,4855,4855,4715,17875,84956390,43349385600,9031122,KSQ
2260,313760,KR7313760001,윌링스,KOSDAQ,투자주의환기종목(소속부없음),7460,2,-250,-3.24,7680,7700,7410,40451,304433250,43185052260,5788881,KSQ
2261,035620,KR7035620004,바른손이앤에이,KOSDAQ,중견기업부,579,3,0,0.0,579,580,573,47036,27179525,43100571825,74439675,KSQ
2262,019770,KR7019770007,서연탑메탈,KOSDAQ,우량기업부,3690,1,15,0.41,3645,3690,3625,48176,175713285,42988500000,11650000,KSQ
2263,435620,KR7435620000,하나금융25호스팩,KOSDAQ,SPAC(소속부없음),9990,1,10,0.1,9980,9990,9970,12981,129600100,42976980000,4302000,KSQ
2264,058110,KR7058110008,멕아이씨에스,KOSDAQ,기술성장기업부,2670,2,-35,-1.29,2680,2720,2630,42206,112531740,42854915100,16050530,KSQ
2265,353190,KR7353190002,휴럼,KOSDAQ,중견기업부,1088,1,70,6.88,1018,1106,1018,703034,764816376,42843720960,39378420,KSQ
2266,051390,KR7051390003,YW,KOSDAQ,벤처기업부,3760,2,-20,-0.53,3780,3785,3730,29283,109811115,42696183680,11355368,KSQ
2267,005820,KR7005820006,원림,KOSPI,,18500,1,90,0.49,18490,18500,18410,6123,112904910,42512445000,2297970,STK
2268,020180,KR7020180006,대신정보통신,KOSDAQ,중견기업부,1104,1,30,2.79,1099,1115,1092,334668,369609013,42425522160,38428915,KSQ
2269,092600,KR7092600006,앤씨앤,KOSDAQ,벤처기업부,1691,2,-34,-1.97,1730,1754,1686,72711,123719419,42416227247,25083517,KSQ
2270,127710,KR7127710002,아시아경제,KOSDAQ,우량기업부,1214,2,-2,-0.16,1195,1216,1195,2556,3096973,42373555548,34904082,KSQ
2271,131090,KR7131090003,시큐브,KOSDAQ,벤처기업부,961,1,5,0.52,956,967,956,51624,49652489,42284000000,44000000,KSQ
2272,021650,KR7021650007,한국큐빅,KOSDAQ,우량기업부,2575,1,15,0.59,2555,2580,2540,34342,87855015,42102699725,16350563,KSQ
2273,363250,KR7363250002,진시스템,KOSDAQ,기술성장기업부,6010,2,-130,-2.12,6110,6140,5980,55059,331652750,41979176880,6984888,KSQ
2274,025880,KR7025880006,케이씨피드,KOSDAQ,중견기업부,2505,1,20,0.8,2485,2515,2485,31544,78939075,41873224290,16715858,KSQ
2275,033250,KR7033250002,체시스,KOSPI,,1304,1,57,4.57,1247,1321,1236,428778,556616056,41728000000,32000000,STK
2276,111870,KR7111870002,KH 전자,KOSDAQ,관리종목(소속부없음),2970,0,0,0.0,0,0,0,0,0,41572037430,13997319,KSQ
2277,005320,KR7005320007,국동,KOSPI,,620,2,-2,-0.32,623,626,617,44336,27517838,41474898140,66894997,STK
2278,089230,KR7089230007,THE E&M,KOSDAQ,중견기업부,2040,1,25,1.24,2035,2140,2000,37678,77877345,41425478280,20306607,KSQ
2279,148780,KR7148780000,비큐에이아이,KOSDAQ,기술성장기업부,1316,1,9,0.69,1307,1332,1303,91693,120151796,41382574100,31445725,KSQ
2280,267080,KR7267080000,세븐브로이맥주,KONEX,일반기업부,3485,2,-5,-0.14,3485,3485,3450,877,3054980,41371856880,11871408,KNX
2281,119500,KR7119500007,포메탈,KOSDAQ,중견기업부,3490,1,5,0.14,3505,3505,3470,50469,175640710,41346839680,11847232,KSQ
2282,133820,KR7133820001,화인베스틸,KOSPI,,1336,2,-24,-1.76,1360,1360,1319,24569,32820436,41183693648,30826118,STK
2283,290560,KR7290560002,신시웨이,KOSDAQ,벤처기업부,10610,1,10,0.09,10350,10690,10320,2935,30824190,41145282920,3877972,KSQ
2284,013000,KR7013000005,세우글로벌,KOSPI,,1433,2,-17,-1.17,1400,1457,1400,82318,117849893,41134309423,28705031,STK
2285,341170,KR7341170009,퓨쳐메디신,KONEX,일반기업부,3900,1,30,0.78,3930,3930,3710,11399,42390390,41079499500,10533205,KNX
2286,065570,KR7065570004,삼영이엔씨,KOSDAQ,벤처기업부,3235,2,-45,-1.37,3280,3345,3220,65712,214574775,41029492060,12682996,KSQ
2287,208710,KR7208710004,바이오로그디바이스,KOSDAQ,벤처기업부,655,1,1,0.15,638,662,638,64254,42028267,41003218770,62600334,KSQ
2288,219750,KR7219750007,지티지웰니스,KOSDAQ,관리종목(소속부없음),1947,0,0,0.0,0,0,0,0,0,40962261285,21038655,KSQ
2289,036480,KR7036480002,대성미생물,KOSDAQ,중견기업부,10730,1,80,0.75,10600,10770,10550,25785,275066900,40774000000,3800000,KSQ
2290,206950,KR7206950008,볼빅,KONEX,일반기업부,2895,1,205,7.62,2410,2895,2410,2,5305,40753682175,14077265,KNX
2291,146060,KR7146060009,율촌,KOSDAQ,중견기업부,1695,2,-20,-1.17,1688,1715,1672,47560,80247873,40706433525,24015595,KSQ
2292,045520,KR7045520004,크린앤사이언스,KOSDAQ,중견기업부,6260,1,70,1.13,6190,6270,6180,5821,36370580,40690000000,6500000,KSQ
2293,060240,KR7060240009,룽투코리아,KOSDAQ,중견기업부,1600,2,-120,-6.98,1710,1718,1590,302127,492491646,40686854400,25429284,KSQ
2294,900110,HK0000057197,이스트아시아홀딩스,KOSDAQ,외국기업(소속부없음),94,1,1,1.08,94,95,93,1803801,169650760,40601612700,431932050,KSQ
2295,024940,KR7024940009,PN풍년,KOSDAQ,벤처기업부,4060,3,0,0.0,4010,4080,4000,36622,147945010,40600000000,10000000,KSQ
2296,247660,KR7247660004,나노씨엠에스,KOSDAQ,기술성장기업부,9340,2,-100,-1.06,9430,9490,9300,12187,114105280,40572212800,4343920,KSQ
2297,006050,KR7006050009,국영지앤엠,KOSDAQ,중견기업부,1162,1,5,0.43,1162,1165,1156,74604,86332327,40548272366,34895243,KSQ
2298,312610,KR7312610009,에이에프더블류,KOSDAQ,중견기업부,1994,2,-16,-0.8,2010,2015,1965,6326,12628162,40392234672,20256888,KSQ
2299,067010,KR7067010009,이씨에스,KOSDAQ,벤처기업부,3280,2,-10,-0.3,3305,3330,3265,18036,59344050,40324320000,12294000,KSQ
2300,200580,KR7200580009,메디쎄이,KONEX,일반기업부,10800,3,0,0.0,10800,10900,10790,193,2084000,40241653200,3726079,KNX
2301,031510,KR7031510001,오스템,KOSDAQ,중견기업부,1437,1,15,1.05,1421,1444,1415,133944,191085347,40236000000,28000000,KSQ
2302,000760,KR7000760009,이화산업,KOSPI,,14360,1,30,0.21,14230,14430,14140,447,6352960,40208000000,2800000,STK
2303,040160,KR7040160004,누리플렉스,KOSDAQ,우량기업부,3330,3,0,0.0,3320,3370,3270,52264,172805500,40144931550,12055535,KSQ
2304,006920,KR7006920003,모헨즈,KOSDAQ,벤처기업부,3655,1,20,0.55,3630,3680,3620,43447,158548230,39912600000,10920000,KSQ
2305,252500,KR7252500004,세화피앤씨,KOSDAQ,중견기업부,962,1,25,2.67,942,990,941,985593,954707749,39909907180,41486390,KSQ
2306,045510,KR7045510005,정원엔시스,KOSDAQ,중견기업부,1239,3,0,0.0,1232,1249,1232,78279,97029762,39907312788,32209292,KSQ
2307,099410,KR7099410003,동방선기,KOSDAQ,중견기업부,2845,1,35,1.25,2810,2880,2735,93799,263833600,39830000000,14000000,KSQ
2308,012340,KR7012340006,뉴인텍,KOSDAQ,벤처기업부,782,1,11,1.43,771,783,766,44424,34274696,39809400684,50907162,KSQ
2309,083470,KR7083470005,이엠앤아이,KOSDAQ,중견기업부,1864,1,5,0.27,1830,1878,1814,105181,195622037,39778373256,21340329,KSQ
2310,331380,KR7331380006,포커스에이치엔에스,KOSDAQ,벤처기업부,2085,1,25,1.21,2070,2085,2060,30350,62911490,39716293470,19048582,KSQ
2311,014100,KR7014100002,메디앙스,KOSDAQ,중견기업부,3365,2,-20,-0.59,3370,3480,3305,79700,271059030,39707000000,11800000,KSQ
2312,318160,KR7318160009,셀바이오휴먼텍,KOSDAQ,벤처기업부,4285,1,80,1.9,4225,4565,4220,161522,705716970,39682960785,9260901,KSQ
2313,018680,KR7018680009,서울제약,KOSDAQ,벤처기업부,3385,1,15,0.45,3390,3390,3365,6053,20405010,39466794815,11659319,KSQ
2314,163430,KR7163430002,디피코,KONEX,일반기업부,4010,0,0,0.0,0,0,0,0,0,39416507530,9829553,KNX
2315,143540,KR7143540003,영우디에스피,KOSDAQ,벤처기업부,883,1,6,0.68,869,888,860,63156,55350766,39381707285,44599895,KSQ
2316,368970,KR7368970000,오에스피,KOSDAQ,벤처기업부,4210,2,-165,-3.77,4360,4385,4125,128340,538037205,39347333600,9346160,KSQ
2317,016920,KR7016920001,카스,KOSDAQ,중견기업부,1474,1,23,1.59,1451,1475,1451,43936,64355231,39051475012,26493538,KSQ
2318,243870,KR7243870003,굿센,KONEX,일반기업부,13480,0,0,0.0,0,0,0,0,0,38992665880,2892631,KNX
2319,37550K,KR737550K011,DL이앤씨우,KOSPI,,18350,2,-250,-1.34,18620,18620,18250,708,12983070,38789789750,2113885,STK
2320,169670,KR7169670007,코스텍시스템,KONEX,일반기업부,13490,1,130,0.97,13500,13500,13050,1464,19264250,38694729490,2868401,KNX
2321,003465,KR7003461001,유화증권우,KOSPI,,2205,2,-5,-0.23,2295,2295,2200,2070,4554230,38535517125,17476425,STK
2322,079170,KR7079170007,한창산업,KOSDAQ,중견기업부,7400,1,10,0.14,7410,7420,7340,7853,57979840,38480000000,5200000,KSQ
2323,176590,KR7176590008,코나솔,KONEX,일반기업부,6590,2,-80,-1.2,6660,6660,6590,93,615530,38375764470,5823333,KNX
2324,005030,KR7005030002,부산주공,KOSPI,,486,0,0,0.0,0,0,0,0,0,38288532168,78782988,STK
2325,084870,KR7084870005,TBH글로벌,KOSPI,,1827,1,8,0.44,1819,1837,1809,106940,195227558,38105408313,20856819,STK
2326,089140,KR7089140008,넥스턴바이오,KOSDAQ,벤처기업부,3675,1,110,3.09,3570,3730,3560,43156,158332315,38065146525,10357863,KSQ
2327,054180,KR7054180005,메디콕스,KOSDAQ,투자주의환기종목(소속부없음),666,1,1,0.15,666,671,660,67511,44763355,38062677888,57151168,KSQ
2328,380540,KR7380540005,옵티코어,KOSDAQ,벤처기업부,1321,1,93,7.57,1500,1558,1313,3574478,5065757478,38040963816,28797096,KSQ
2329,296640,KR7296640006,이노룰스,KOSDAQ,벤처기업부,7310,1,80,1.11,7330,7350,7200,17485,127283550,37853022120,5178252,KSQ
2330,081580,KR7081580003,성우전자,KOSDAQ,우량기업부,2435,1,20,0.83,2410,2465,2385,69285,168311820,37762328205,15508143,KSQ
2331,095910,KR7095910006,에스에너지,KOSDAQ,중견기업부,1936,2,-12,-0.62,1958,1962,1926,42598,82716861,37760717808,19504503,KSQ
2332,117670,KR7117670000,알파홀딩스,KOSDAQ,관리종목(소속부없음),945,0,0,0.0,0,0,0,0,0,37743429465,39940137,KSQ
2333,009140,KR7009140005,경인전자,KOSPI,,23950,1,1100,4.81,22900,24500,22800,64113,1528004800,37620588150,1570797,STK
2334,075130,KR7075130005,플랜티넷,KOSDAQ,벤처기업부,2260,1,10,0.44,2255,2270,2245,40246,90888890,37566443200,16622320,KSQ
2335,060380,KR7060380003,동양에스텍,KOSDAQ,우량기업부,1900,1,13,0.69,1894,1912,1887,28615,54281514,37430000000,19700000,KSQ
2336,452980,KR7452980006,신한제11호스팩,KOSDAQ,SPAC(소속부없음),1973,2,-2,-0.1,1974,1975,1970,46691,92150320,37299565000,18905000,KSQ
2337,059100,KR7059100008,아이컴포넌트,KOSDAQ,벤처기업부,5270,1,120,2.33,5070,5970,5010,208019,1156643820,37263432200,7070860,KSQ
2338,208860,KR7208860007,엔지스테크널러지,KOSDAQ,투자주의환기종목(소속부없음),2205,0,0,0.0,0,0,0,0,0,37260989640,16898408,KSQ
2339,001810,KR7001810001,무림SP,KOSDAQ,중견기업부,1683,2,-14,-0.82,1695,1698,1667,15862,26590379,37257412500,22137500,KSQ
2340,048470,KR7048470009,대동스틸,KOSDAQ,중견기업부,3725,2,-20,-0.53,3775,3775,3710,43787,163097775,37250000000,10000000,KSQ
2341,093240,KR7093240000,형지엘리트,KOSPI,,1195,2,-1,-0.08,1212,1212,1192,43200,51666544,37229983610,31154798,STK
2342,024070,KR7024070005,WISCOM,KOSPI,,2425,2,-20,-0.82,2430,2450,2425,3674,8939965,37166612150,15326438,STK
2343,045300,KR7045300001,성우테크론,KOSDAQ,중견기업부,3655,1,15,0.41,3560,3655,3560,12700,45880420,37104035865,10151583,KSQ
2344,002690,KR7002690006,동일제강,KOSPI,,1818,2,-2,-0.11,1813,1819,1811,4602,8352543,36906054480,20300360,STK
2345,456190,KR7456190008,큐라켐,KONEX,일반기업부,21000,0,0,0.0,0,0,0,0,0,36840006000,1754286,KNX
2346,003475,KR7003471000,유안타증권우,KOSPI,,2850,1,15,0.53,2840,2855,2820,8283,23479200,36799804200,12912212,STK
2347,012620,KR7012620001,원일특강,KOSDAQ,중견기업부,8350,1,60,0.72,8290,8370,8230,2809,23356900,36740000000,4400000,KSQ
2348,009310,KR7009310004,참엔지니어링,KOSPI,,431,2,-14,-3.15,445,448,429,360827,156336654,36577857589,84867419,STK
2349,008470,KR7008470007,부스타,KOSDAQ,중견기업부,4345,1,105,2.48,4240,4385,4240,14949,64122685,36518856000,8404800,KSQ
2350,032980,KR7032980005,바이온,KOSDAQ,중견기업부,900,2,-8,-0.88,919,919,857,138623,124391347,36466113600,40517904,KSQ
2351,083640,KR7083640003,인콘,KOSDAQ,벤처기업부,469,1,1,0.21,470,473,465,36381,17072258,36450844619,77720351,KSQ
2352,403360,KR7403360001,라피치,KONEX,일반기업부,12490,3,0,0.0,12000,12490,12000,790,9701090,36270960000,2904000,KNX
2353,246250,KR7246250005,에스엘에스바이오,KOSDAQ,기술성장기업부,4725,1,5,0.11,4750,4800,4725,10873,51666205,36260136675,7674103,KSQ
2354,121850,KR7121850002,코이즈,KOSDAQ,벤처기업부,1180,2,-18,-1.5,1185,1197,1174,31534,37257047,36124726500,30614175,KSQ
2355,177350,KR7177350006,베셀,KOSDAQ,투자주의환기종목(소속부없음),449,1,7,1.58,442,453,439,630638,282027605,36087047307,80372043,KSQ
2356,093380,KR7093380004,풍강,KOSDAQ,우량기업부,3640,3,0,0.0,3625,3645,3615,8311,30224605,35960699320,9879313,KSQ
2357,002410,KR7002410009,범양건영,KOSPI,,1448,2,-21,-1.43,1469,1481,1425,20737,30114160,35956709936,24831982,STK
2358,009620,KR7009620006,삼보산업,KOSDAQ,중견기업부,717,2,-16,-2.18,732,734,707,376081,270889819,35890081734,50055902,KSQ
2359,037400,KR7037400009,우리엔터프라이즈,KOSDAQ,우량기업부,1361,2,-4,-0.29,1364,1364,1305,140540,188882444,35689973906,26223346,KSQ
2360,208350,KR7208350009,지란지교시큐리티,KOSDAQ,벤처기업부,4025,1,95,2.42,3940,4045,3930,43816,174263850,35575159725,8838549,KSQ
2361,303360,KR7303360002,프로티아,KOSDAQ,기술성장기업부,2760,2,-45,-1.6,2795,2815,2740,9943,27510505,35541113400,12877215,KSQ
2362,192390,KR7192390003,윈하이텍,KOSDAQ,벤처기업부,3245,1,90,2.85,3155,3315,3155,83939,271462550,35451595795,10924991,KSQ
2363,035460,KR7035460005,기산텔레콤,KOSDAQ,벤처기업부,2420,2,-20,-0.82,2415,2440,2400,44884,108663205,35277162800,14577340,KSQ
2364,115480,KR7115480006,씨유메디칼,KOSDAQ,벤처기업부,731,1,5,0.69,726,731,726,64748,47110118,35252151898,48224558,KSQ
2365,439250,KR7439250002,삼성스팩7호,KOSDAQ,SPAC(소속부없음),10020,3,0,0.0,10010,10020,10010,6675,66833750,35090040000,3502000,KSQ
2366,017000,KR7017000001,신원종합개발,KOSDAQ,중견기업부,3005,1,75,2.56,2945,3120,2945,76650,232724365,35062421135,11668027,KSQ
2367,071850,KR7071850002,캐스텍코리아,KOSDAQ,중견기업부,2115,1,35,1.68,2080,2140,2060,15102,31645310,35043832620,16569188,KSQ
2368,291810,KR7291810000,핀텔,KOSDAQ,기술성장기업부,3075,2,-5,-0.16,3070,3120,3050,14181,43430500,34882529400,11343912,KSQ
2369,044480,KR7044480002,블레이드 Ent,KOSDAQ,중견기업부,1017,1,34,3.46,980,1043,961,257436,259663322,34881821631,34298743,KSQ
2370,039310,KR7039310008,세중,KOSDAQ,중견기업부,1916,1,16,0.84,1905,1920,1896,28049,53450079,34721113972,18121667,KSQ
2371,003535,KR7003531001,한화투자증권우,KOSPI,,7180,2,-230,-3.1,7340,7340,7180,11151,80792040,34464000000,4800000,STK
2372,001070,KR7001070002,대한방직,KOSPI,,6500,3,0,0.0,6430,6520,6430,2971,19228740,34450000000,5300000,STK
2373,333050,KR7333050003,모코엠시스,KOSDAQ,벤처기업부,1420,1,21,1.5,1399,1427,1383,112206,158374414,34442746100,24255455,KSQ
2374,434190,KR7434190005,탈로스,KONEX,일반기업부,4670,2,-15,-0.32,4510,4690,4510,16,73240,34415256780,7369434,KNX
2375,196490,KR7196490007,디에이테크놀로지,KOSDAQ,관리종목(소속부없음),203,0,0,0.0,0,0,0,0,0,34390100080,169409360,KSQ
2376,365900,KR7365900000,브이씨,KOSDAQ,벤처기업부,4700,1,30,0.64,4650,4735,4580,5034,23576520,34358410000,7310300,KSQ
2377,131760,KR7131760001,파인텍,KOSDAQ,중견기업부,791,1,4,0.51,781,794,781,38759,30509031,34354382153,43431583,KSQ
2378,076610,KR7076610005,해성옵틱스,KOSDAQ,중견기업부,1344,2,-9,-0.67,1330,1352,1330,20225,27188578,34209098112,25453198,KSQ
2379,000950,KR7000950006,전방,KOSPI,,20250,2,-100,-0.49,20150,20300,20100,208,4188700,34020000000,1680000,STK
2380,317240,KR7317240000,TS트릴리온,KOSDAQ,벤처기업부,317,2,-3,-0.94,321,325,309,1200615,379219742,33995372274,107240922,KSQ
2381,038340,KR7038340006,MIT,KOSDAQ,관리종목(소속부없음),1283,0,0,0.0,0,0,0,0,0,33979354334,26484298,KSQ
2382,060900,KR7060900008,DGP,KOSDAQ,중견기업부,1345,1,19,1.43,1325,1369,1317,68155,91649075,33972318005,25258229,KSQ
2383,190650,KR7190650002,코리아에셋투자증권,KOSDAQ,우량기업부,5300,3,0,0.0,5280,5310,5280,3207,16998760,33856400000,6388000,KSQ
2384,086060,KR7086060001,진바이오텍,KOSDAQ,중견기업부,3920,1,40,1.03,3880,3940,3860,35805,139481655,33753501040,8610587,KSQ
2385,080470,KR7080470008,성창오토텍,KOSDAQ,중견기업부,4615,1,100,2.21,4470,4650,4470,11966,55143835,33689500000,7300000,KSQ
